location_id,neighbourhood_group,neighbourhood,latitude,longitude
28277,Brooklyn,Bedford-Stuyvesant,40.68507,-73.92612
28278,Manhattan,East Harlem,40.80219,-73.94383
28279,Queens,Flushing,40.76483,-73.79583
28280,Manhattan,Midtown,40.75741,-73.98126
28281,Manhattan,Harlem,40.82204,-73.94293
28282,Manhattan,Upper East Side,40.77995,-73.95621
28283,Manhattan,Two Bridges,40.70992,-74.00102
28284,Brooklyn,Greenpoint,40.7249,-73.94105
28285,Manhattan,Gramercy,40.73433,-73.98371
28286,Brooklyn,Greenpoint,40.73388,-73.95536
28287,Brooklyn,Bedford-Stuyvesant,40.68416,-73.93176
28288,Manhattan,Upper West Side,40.78761,-73.96862
28289,Brooklyn,Bushwick,40.69234,-73.90889
28290,Queens,Ridgewood,40.69587,-73.9045
28291,Brooklyn,Bedford-Stuyvesant,40.69004,-73.92793
28292,Brooklyn,Bushwick,40.69159,-73.91235
28293,Manhattan,Harlem,40.81083,-73.95248
28294,Brooklyn,East Flatbush,40.65046,-73.93633
28295,Manhattan,Harlem,40.82237,-73.94617
28296,Manhattan,East Harlem,40.80481,-73.93812
28297,Brooklyn,Flatbush,40.65318,-73.96253
28298,Queens,Woodside,40.74434,-73.91108
28299,Manhattan,Harlem,40.82252,-73.94597
28300,Manhattan,Kips Bay,40.74478,-73.97968
28301,Brooklyn,Fort Greene,40.69222,-73.97157
28302,Brooklyn,Bushwick,40.70221,-73.91419
28303,Brooklyn,Bushwick,40.69671,-73.92577
28304,Manhattan,Gramercy,40.73297,-73.98435
28305,Queens,Long Island City,40.75797,-73.92908
28306,Queens,Elmhurst,40.74152,-73.87633
28307,Manhattan,Roosevelt Island,40.76211,-73.94887
28308,Manhattan,Nolita,40.72203,-73.99564
28309,Brooklyn,Bushwick,40.69264,-73.90485
28310,Brooklyn,Williamsburg,40.71222,-73.93983
28311,Manhattan,Hell's Kitchen,40.76656,-73.98848
28312,Brooklyn,Carroll Gardens,40.67617,-74.00107
28313,Brooklyn,Clinton Hill,40.68182,-73.9659
28314,Manhattan,Washington Heights,40.84399,-73.94228
28315,Brooklyn,Crown Heights,40.67238,-73.95222
28316,Queens,Woodside,40.75247,-73.90033
28317,Manhattan,Washington Heights,40.84754,-73.93229
28318,Brooklyn,Bushwick,40.68571,-73.91317
28319,Manhattan,Midtown,40.76583,-73.98087
28320,Manhattan,Washington Heights,40.85677,-73.92986
28321,Brooklyn,Flatbush,40.64066,-73.9664
28322,Manhattan,Harlem,40.80427,-73.9506
28323,Brooklyn,Bushwick,40.68751,-73.91194
28324,Manhattan,Harlem,40.80756,-73.94886
28325,Brooklyn,East New York,40.67471,-73.88905
28326,Brooklyn,Bedford-Stuyvesant,40.68884,-73.92222
28327,Manhattan,Midtown,40.75348,-73.97189
28328,Brooklyn,Williamsburg,40.7113,-73.9573
28329,Brooklyn,South Slope,40.66615,-73.98747
28330,Queens,Astoria,40.77205,-73.92997
28331,Manhattan,Harlem,40.81876,-73.9536
28332,Brooklyn,Park Slope,40.67149,-73.97957
28333,Brooklyn,Williamsburg,40.70843,-73.94479
28334,Queens,Elmhurst,40.73867,-73.87144
28335,Queens,Astoria,40.75694,-73.92558
28336,Brooklyn,Williamsburg,40.71603,-73.95749
28337,Brooklyn,Cobble Hill,40.68831,-73.99159
28338,Queens,Long Island City,40.75135,-73.94281
28339,Manhattan,Upper West Side,40.80259,-73.96446
28340,Brooklyn,Flatbush,40.63359,-73.94915
28341,Manhattan,Midtown,40.76581,-73.98235
28342,Manhattan,Lower East Side,40.71465,-73.98914
28343,Manhattan,Harlem,40.82932,-73.94563
28344,Brooklyn,Bushwick,40.69699,-73.91531
28345,Brooklyn,Crown Heights,40.67712,-73.95132
28346,Manhattan,Midtown,40.75292,-73.96386
28347,Brooklyn,Midwood,40.61609,-73.95893
28348,Brooklyn,Bedford-Stuyvesant,40.69106,-73.93707
28349,Manhattan,East Village,40.72937,-73.98482
28350,Brooklyn,Bedford-Stuyvesant,40.6798,-73.93857
28351,Manhattan,East Harlem,40.80589,-73.9414
28352,Bronx,Soundview,40.82668,-73.8822
28353,Brooklyn,Crown Heights,40.6717,-73.93593
28354,Queens,Flushing,40.7467,-73.83456
28355,Manhattan,Midtown,40.75417,-73.96556
28356,Manhattan,Upper West Side,40.78623,-73.98146
28357,Queens,St. Albans,40.69863,-73.74941
28358,Brooklyn,Williamsburg,40.71671,-73.94069
28359,Bronx,Mount Hope,40.84572,-73.91023
28360,Manhattan,Upper West Side,40.79119,-73.9782
28361,Brooklyn,Bushwick,40.69911,-73.92843
28362,Brooklyn,Cobble Hill,40.68828,-73.99821
28363,Manhattan,Upper West Side,40.78608,-73.97252
28364,Manhattan,East Village,40.73029,-73.98439
28365,Brooklyn,Bushwick,40.70062,-73.93103
28366,Manhattan,East Village,40.72434,-73.99099
28367,Brooklyn,Clinton Hill,40.68827,-73.96583
28368,Manhattan,Upper West Side,40.78313,-73.97555
28369,Manhattan,Upper West Side,40.79971,-73.96037
28370,Brooklyn,East New York,40.66269,-73.8825
28371,Manhattan,Harlem,40.82442,-73.9485
28372,Brooklyn,Crown Heights,40.67473,-73.91424
28373,Brooklyn,Greenpoint,40.73284,-73.95919
28374,Brooklyn,Bushwick,40.70429,-73.91688
28375,Manhattan,Midtown,40.74669,-73.98311
28376,Queens,Flushing,40.76561,-73.79576
28377,Queens,Astoria,40.76106,-73.9078
28378,Queens,Flushing,40.76572,-73.79629
28379,Queens,Flushing,40.76355,-73.79461
28380,Manhattan,Lower East Side,40.71983,-73.9877
28381,Manhattan,Hell's Kitchen,40.7668,-73.98428
28382,Bronx,Morrisania,40.82496,-73.91389
28383,Queens,Elmhurst,40.74113,-73.88769
28384,Manhattan,Upper West Side,40.79176,-73.96717
28385,Brooklyn,Bedford-Stuyvesant,40.68522,-73.94512
28386,Manhattan,East Harlem,40.8014,-73.94386
28387,Brooklyn,Prospect-Lefferts Gardens,40.66302,-73.95155
28388,Brooklyn,Boerum Hill,40.68632,-73.98903
28389,Brooklyn,East New York,40.6729,-73.88902
28390,Queens,Sunnyside,40.73688,-73.91945
28391,Brooklyn,Crown Heights,40.67019,-73.93996
28392,Brooklyn,Bushwick,40.68727,-73.90702
28393,Manhattan,Washington Heights,40.8411,-73.93751
28394,Brooklyn,Carroll Gardens,40.67832,-73.99803
28395,Manhattan,Chinatown,40.71467,-73.99239
28396,Brooklyn,Williamsburg,40.70781,-73.94375
28397,Brooklyn,Bensonhurst,40.61224,-73.98563
28398,Manhattan,Upper East Side,40.77176,-73.94943
28399,Brooklyn,Greenpoint,40.72915,-73.95813
28400,Manhattan,Upper West Side,40.78726,-73.96867
28401,Queens,Elmhurst,40.74475,-73.88266
28402,Brooklyn,Fort Greene,40.6978,-73.97682
28403,Manhattan,Upper West Side,40.77244,-73.98043
28404,Manhattan,Murray Hill,40.74873,-73.97664
28405,Manhattan,Lower East Side,40.71542,-73.98403
28406,Manhattan,Upper East Side,40.77775,-73.94957
28407,Manhattan,Harlem,40.82887,-73.9487
28408,Queens,College Point,40.7806,-73.84198
28409,Manhattan,Washington Heights,40.84345,-73.94079
28410,Manhattan,Upper West Side,40.79722,-73.96205
28411,Brooklyn,Williamsburg,40.71305,-73.95995
28412,Manhattan,Harlem,40.82393,-73.93947
28413,Brooklyn,Williamsburg,40.71793,-73.95772
28414,Manhattan,Murray Hill,40.74696,-73.9746
28415,Brooklyn,Park Slope,40.67812,-73.9771
28416,Brooklyn,Clinton Hill,40.6938,-73.96963
28417,Brooklyn,Dyker Heights,40.62643,-74.0072
28418,Queens,Jackson Heights,40.75153,-73.88964
28419,Brooklyn,Williamsburg,40.71816,-73.95031
28420,Brooklyn,Williamsburg,40.71811,-73.94414
28421,Brooklyn,Greenpoint,40.72977,-73.9525
28422,Brooklyn,Gowanus,40.6832,-73.98736
28423,Queens,Flushing,40.73067,-73.80691
28424,Manhattan,Financial District,40.7043,-74.00923
28425,Manhattan,East Village,40.72508,-73.97978
28426,Manhattan,Harlem,40.82771,-73.94699
28427,Manhattan,Midtown,40.75228,-73.97195
28428,Brooklyn,Park Slope,40.67443,-73.98367
28429,Brooklyn,Williamsburg,40.71684,-73.9451
28430,Brooklyn,Bedford-Stuyvesant,40.69294,-73.9398
28431,Brooklyn,Clinton Hill,40.6838,-73.96176
28432,Manhattan,East Harlem,40.7901,-73.95053
28433,Brooklyn,Fort Greene,40.68892,-73.97749
28434,Brooklyn,Bushwick,40.70483,-73.91433
28435,Manhattan,Upper West Side,40.80049,-73.96629
28436,Manhattan,Morningside Heights,40.80608,-73.96397
28437,Manhattan,West Village,40.73247,-74.00378
28438,Brooklyn,Greenpoint,40.7268,-73.94072
28439,Queens,East Elmhurst,40.76008,-73.85966
28440,Manhattan,East Village,40.72837,-73.98546
28441,Manhattan,Lower East Side,40.71441,-73.98655
28442,Brooklyn,Williamsburg,40.70683,-73.93312
28443,Manhattan,Chelsea,40.74494,-73.99762
28444,Manhattan,Lower East Side,40.72154,-73.99331
28445,Brooklyn,Clinton Hill,40.69284,-73.96824
28446,Brooklyn,Bedford-Stuyvesant,40.68748,-73.93048
28447,Brooklyn,Greenpoint,40.72397,-73.94695
28448,Manhattan,East Harlem,40.80147,-73.94451
28449,Manhattan,Upper East Side,40.77445,-73.94783
28450,Brooklyn,Prospect-Lefferts Gardens,40.66158,-73.95987
28451,Brooklyn,Bedford-Stuyvesant,40.69818,-73.94154
28452,Manhattan,Harlem,40.8048,-73.94951
28453,Brooklyn,Bushwick,40.68958,-73.91393
28454,Brooklyn,Bedford-Stuyvesant,40.67944,-73.95238
28455,Brooklyn,Clinton Hill,40.68882,-73.96049
28456,Manhattan,Chelsea,40.73851,-73.99746
28457,Manhattan,Chinatown,40.71346,-73.99141
28458,Manhattan,Upper East Side,40.77752,-73.94647
28459,Brooklyn,Downtown Brooklyn,40.69256,-73.99085
28460,Brooklyn,Bushwick,40.70032,-73.92985
28461,Manhattan,Tribeca,40.71503,-74.00702
28462,Queens,Woodside,40.74602,-73.90604
28463,Manhattan,West Village,40.73983,-74.009
28464,Bronx,Van Nest,40.84279,-73.86527
28465,Bronx,Kingsbridge,40.88447,-73.90157
28466,Staten Island,Clifton,40.61603,-74.08666
28467,Queens,Woodside,40.75593,-73.90268
28468,Manhattan,Harlem,40.82908,-73.94671
28469,Manhattan,Nolita,40.72382,-73.99541
28470,Brooklyn,Williamsburg,40.71159,-73.94514
28471,Bronx,Norwood,40.87491,-73.87575
28472,Brooklyn,Williamsburg,40.70471,-73.94151
28473,Brooklyn,Gowanus,40.68015,-73.98795
28474,Manhattan,Greenwich Village,40.72855,-73.99767
28475,Brooklyn,Park Slope,40.66883,-73.98099
28476,Manhattan,Upper West Side,40.77055,-73.98613
28477,Brooklyn,Williamsburg,40.70934,-73.95243
28478,Brooklyn,Flatbush,40.63074,-73.96418
28479,Manhattan,Harlem,40.82394,-73.94432
28480,Brooklyn,Crown Heights,40.66838,-73.96
28481,Manhattan,Upper East Side,40.78281,-73.94516
28482,Manhattan,East Village,40.73215,-73.98804
28483,Brooklyn,Williamsburg,40.71424,-73.94283
28484,Brooklyn,Bushwick,40.69984,-73.93899
28485,Brooklyn,Bedford-Stuyvesant,40.69459,-73.95551
28486,Queens,Astoria,40.76516,-73.92281
28487,Brooklyn,Sunset Park,40.64688,-74.00209
28488,Manhattan,Washington Heights,40.85084,-73.93905
28489,Manhattan,Upper West Side,40.80309,-73.96568
28490,Manhattan,Kips Bay,40.74241,-73.97954
28491,Brooklyn,Gravesend,40.58985,-73.98482
28492,Queens,Springfield Gardens,40.68857,-73.75488
28493,Manhattan,Murray Hill,40.74975,-73.97699
28494,Brooklyn,Bedford-Stuyvesant,40.69224,-73.93219
28495,Brooklyn,Bushwick,40.69608,-73.93133
28496,Brooklyn,Windsor Terrace,40.65136,-73.97689
28497,Manhattan,Hell's Kitchen,40.76028,-73.99014
28498,Queens,Astoria,40.76717,-73.90994
28499,Manhattan,Murray Hill,40.74785,-73.96967
28500,Brooklyn,Williamsburg,40.70511,-73.94474
28501,Brooklyn,Flatbush,40.64429,-73.95732
28502,Brooklyn,Greenpoint,40.71951,-73.95277
28503,Brooklyn,Crown Heights,40.67313,-73.9448
28504,Manhattan,Chelsea,40.74688,-73.99657
28505,Brooklyn,Bedford-Stuyvesant,40.68316,-73.95033
28506,Brooklyn,Prospect-Lefferts Gardens,40.65534,-73.95644
28507,Brooklyn,Bedford-Stuyvesant,40.68518,-73.95328
28508,Queens,Astoria,40.76824,-73.91135
28509,Brooklyn,Williamsburg,40.71298,-73.9485
28510,Brooklyn,Prospect-Lefferts Gardens,40.661,-73.9598
28511,Manhattan,Upper West Side,40.78456,-73.98117
28512,Brooklyn,Crown Heights,40.6752,-73.94366
28513,Brooklyn,Bedford-Stuyvesant,40.68152,-73.94153
28514,Manhattan,Inwood,40.87328,-73.91458
28515,Manhattan,Murray Hill,40.7487,-73.98123
28516,Manhattan,East Harlem,40.78977,-73.9476
28517,Queens,Corona,40.74061,-73.85651
28518,Manhattan,Midtown,40.76739,-73.98225
28519,Brooklyn,Bushwick,40.69164,-73.90577
28520,Brooklyn,East Flatbush,40.63479,-73.94848
28521,Brooklyn,Williamsburg,40.7098,-73.9545
28522,Manhattan,Midtown,40.76511,-73.98046
28523,Brooklyn,Windsor Terrace,40.6597,-73.98318
28524,Manhattan,Chinatown,40.71629,-73.99066
28525,Brooklyn,Bedford-Stuyvesant,40.69538,-73.94657
28526,Brooklyn,Bedford-Stuyvesant,40.68611,-73.95171
28527,Brooklyn,Borough Park,40.61984,-73.97872
28528,Brooklyn,Bushwick,40.69545,-73.91153
28529,Brooklyn,Williamsburg,40.70778,-73.94411
28530,Manhattan,Upper East Side,40.77267,-73.94735
28531,Manhattan,East Harlem,40.8066,-73.9408
28532,Brooklyn,Crown Heights,40.67666,-73.94087
28533,Manhattan,Upper West Side,40.78233,-73.98415
28534,Staten Island,Randall Manor,40.6311,-74.12816
28535,Manhattan,East Harlem,40.80209,-73.93584
28536,Manhattan,Washington Heights,40.85244,-73.9405
28537,Manhattan,Harlem,40.82257,-73.94665
28538,Brooklyn,Bedford-Stuyvesant,40.68263,-73.92264
28539,Manhattan,East Village,40.72341,-73.98534
28540,Manhattan,Hell's Kitchen,40.75803,-73.99853
28541,Brooklyn,Flatbush,40.64366,-73.95794
28542,Bronx,Belmont,40.85828,-73.88559
28543,Brooklyn,Bedford-Stuyvesant,40.68642,-73.92457
28544,Brooklyn,East New York,40.66379,-73.88177
28545,Manhattan,Upper West Side,40.79799,-73.97018
28546,Manhattan,East Village,40.72341,-73.98941
28547,Queens,Richmond Hill,40.70248,-73.81937
28548,Brooklyn,Prospect Heights,40.682,-73.97231
28549,Queens,Astoria,40.75859,-73.91748
28550,Manhattan,Hell's Kitchen,40.76147,-73.99908
28551,Manhattan,Upper West Side,40.78898,-73.97418
28552,Brooklyn,Bedford-Stuyvesant,40.68594,-73.92394
28553,Brooklyn,Brooklyn Heights,40.6936,-73.9935
28554,Manhattan,Harlem,40.82547,-73.94092
28555,Brooklyn,Greenpoint,40.72684,-73.94002
28556,Manhattan,Chelsea,40.73989,-73.99863
28557,Brooklyn,Williamsburg,40.71106,-73.94884
28558,Manhattan,East Harlem,40.79315,-73.93385
28559,Manhattan,Chelsea,40.75206,-73.99829
28560,Brooklyn,Williamsburg,40.71198,-73.9582
28561,Manhattan,Chelsea,40.75003,-73.99647
28562,Manhattan,Upper East Side,40.78314,-73.94659
28563,Manhattan,Washington Heights,40.84243,-73.93693
28564,Manhattan,Washington Heights,40.8335,-73.9468
28565,Manhattan,Harlem,40.80814,-73.94238
28566,Manhattan,Murray Hill,40.74933,-73.9767
28567,Brooklyn,Borough Park,40.6421,-73.99732
28568,Brooklyn,Williamsburg,40.70979,-73.96631
28569,Brooklyn,Bushwick,40.70597,-73.92091
28570,Queens,Elmhurst,40.73491,-73.888
28571,Brooklyn,Canarsie,40.64017,-73.9105
28572,Brooklyn,Boerum Hill,40.68734,-73.98633
28573,Queens,Ditmars Steinway,40.78021,-73.91015
28574,Queens,Rego Park,40.73266,-73.85447
28575,Brooklyn,Borough Park,40.64226,-73.99706
28576,Manhattan,Upper East Side,40.76703,-73.95553
28577,Bronx,Mott Haven,40.81037,-73.91946
28578,Brooklyn,Bushwick,40.70328,-73.91429
28579,Brooklyn,East Flatbush,40.64701,-73.94965
28580,Manhattan,Chelsea,40.74009,-73.99608
28581,Manhattan,Gramercy,40.73442,-73.98383
28582,Brooklyn,Flatbush,40.65229,-73.96551
28583,Brooklyn,Williamsburg,40.71644,-73.94807
28584,Manhattan,Upper West Side,40.77806,-73.98225
28585,Brooklyn,Greenpoint,40.72612,-73.9532
28586,Manhattan,Midtown,40.75459,-73.96706
28587,Brooklyn,Williamsburg,40.70851,-73.95318
28588,Brooklyn,Sunset Park,40.65413,-74.00242
28589,Manhattan,Harlem,40.8,-73.95056
28590,Brooklyn,Williamsburg,40.71276,-73.946
28591,Manhattan,Washington Heights,40.83515,-73.94226
28592,Manhattan,East Harlem,40.8025,-73.93775
28593,Brooklyn,Williamsburg,40.7077,-73.94029
28594,Brooklyn,Bedford-Stuyvesant,40.69129,-73.9523
28595,Brooklyn,Williamsburg,40.71591,-73.94693
28596,Manhattan,Lower East Side,40.72303,-73.98965
28597,Manhattan,Upper West Side,40.77605,-73.98833
28598,Manhattan,Upper West Side,40.77483,-73.98973
28599,Brooklyn,East New York,40.6639,-73.88173
28600,Brooklyn,Bath Beach,40.60554,-74.01044
28601,Brooklyn,Crown Heights,40.6697,-73.95831
28602,Manhattan,Chelsea,40.7478,-73.99995
28603,Manhattan,Gramercy,40.73702,-73.98824
28604,Brooklyn,Sunset Park,40.63801,-74.01665
28605,Brooklyn,Greenpoint,40.72348,-73.94569
28606,Brooklyn,Bedford-Stuyvesant,40.68135,-73.94718
28607,Brooklyn,Sheepshead Bay,40.60475,-73.95987
28608,Brooklyn,Carroll Gardens,40.67666,-74.00055
28609,Brooklyn,East Flatbush,40.63439,-73.94397
28610,Brooklyn,Flatbush,40.63809,-73.96445
28611,Manhattan,East Village,40.72245,-73.98337
28612,Manhattan,Harlem,40.82967,-73.93957
28613,Manhattan,Midtown,40.74649,-73.98684
28614,Manhattan,East Village,40.72388,-73.98411
28615,Manhattan,Murray Hill,40.75069,-73.97973
28616,Manhattan,Inwood,40.86089,-73.92832
28617,Brooklyn,East New York,40.6714,-73.87701
28618,Queens,Astoria,40.76403,-73.90612
28619,Brooklyn,Greenpoint,40.72458,-73.94122
28620,Manhattan,Harlem,40.82434,-73.95066
28621,Queens,Bayside,40.75236,-73.75519
28622,Brooklyn,Bushwick,40.70579,-73.9185
28623,Brooklyn,Bedford-Stuyvesant,40.69134,-73.95551
28624,Brooklyn,Sheepshead Bay,40.58568,-73.93536
28625,Brooklyn,Bedford-Stuyvesant,40.69414,-73.93705
28626,Brooklyn,Crown Heights,40.67096,-73.95261
28627,Brooklyn,Cypress Hills,40.68502,-73.87547
28628,Manhattan,Harlem,40.83021,-73.94114
28629,Brooklyn,Borough Park,40.64061,-73.99631
28630,Manhattan,Chelsea,40.74221,-73.99626
28631,Queens,Astoria,40.76432,-73.91885
28632,Manhattan,West Village,40.73696,-74.00397
28633,Manhattan,Harlem,40.80487,-73.95752
28634,Brooklyn,Bushwick,40.70391,-73.92593
28635,Queens,Springfield Gardens,40.66158,-73.7705
28636,Brooklyn,Prospect-Lefferts Gardens,40.6589,-73.94975
28637,Brooklyn,Williamsburg,40.7207,-73.96087
28638,Queens,East Elmhurst,40.76311,-73.89098
28639,Brooklyn,Crown Heights,40.67206,-73.93446
28640,Queens,Jamaica Estates,40.7177,-73.78689
28641,Brooklyn,Crown Heights,40.66863,-73.95046
28642,Bronx,Williamsbridge,40.8785,-73.86347
28643,Brooklyn,Crown Heights,40.66571,-73.9338
28644,Manhattan,Harlem,40.82389,-73.93887
28645,Brooklyn,Williamsburg,40.7091,-73.96032
28646,Brooklyn,Bushwick,40.69743,-73.92171
28647,Manhattan,East Village,40.72695,-73.97974
28648,Manhattan,Lower East Side,40.71871,-73.98218
28649,Brooklyn,Williamsburg,40.71311,-73.95742
28650,Manhattan,Inwood,40.86931,-73.91682
28651,Brooklyn,Williamsburg,40.71463,-73.9583
28652,Manhattan,Greenwich Village,40.73322,-73.99762
28653,Brooklyn,Williamsburg,40.71,-73.96775
28654,Manhattan,Midtown,40.74874,-73.98495
28655,Brooklyn,Williamsburg,40.70879,-73.94977
28656,Brooklyn,Clinton Hill,40.69368,-73.96244
28657,Manhattan,Upper East Side,40.76814,-73.95604
28658,Queens,Kew Gardens,40.71162,-73.82799
28659,Queens,Maspeth,40.73094,-73.90131
28660,Manhattan,East Harlem,40.79917,-73.94183
28661,Brooklyn,Williamsburg,40.70893,-73.95472
28662,Manhattan,Murray Hill,40.74763,-73.97316
28663,Brooklyn,Greenpoint,40.72074,-73.94613
28664,Brooklyn,Williamsburg,40.71795,-73.95096
28665,Manhattan,Harlem,40.81914,-73.95516
28666,Manhattan,Chelsea,40.74587,-73.99889
28667,Queens,Jamaica,40.68739,-73.80555
28668,Manhattan,Midtown,40.74566,-73.98126
28669,Manhattan,Gramercy,40.73614,-73.98872
28670,Manhattan,Harlem,40.81244,-73.95261
28671,Manhattan,Upper East Side,40.77141,-73.94985
28672,Manhattan,Theater District,40.76109,-73.98261
28673,Manhattan,Murray Hill,40.75048,-73.97776
28674,Brooklyn,Cypress Hills,40.68529,-73.87424
28675,Manhattan,Upper West Side,40.77838,-73.97851
28676,Brooklyn,Williamsburg,40.71312,-73.9517
28677,Manhattan,Gramercy,40.73804,-73.98503
28678,Brooklyn,Williamsburg,40.71498,-73.94357
28679,Queens,Woodside,40.74402,-73.90946
28680,Manhattan,Murray Hill,40.74703,-73.97484
28681,Manhattan,Greenwich Village,40.73233,-73.99678
28682,Brooklyn,Williamsburg,40.70767,-73.943
28683,Brooklyn,Fort Greene,40.68906,-73.97872
28684,Queens,Ridgewood,40.69687,-73.90111
28685,Brooklyn,Williamsburg,40.71436,-73.93812
28686,Manhattan,Kips Bay,40.73998,-73.97795
28687,Brooklyn,East New York,40.67539,-73.90207
28688,Manhattan,West Village,40.73607,-74.00373
28689,Queens,Astoria,40.76337,-73.92801
28690,Manhattan,Tribeca,40.71724,-74.00446
28691,Brooklyn,Prospect-Lefferts Gardens,40.65596,-73.9535
28692,Queens,Rego Park,40.72997,-73.86523
28693,Manhattan,Chinatown,40.71799,-73.9964
28694,Brooklyn,Bushwick,40.69948,-73.92372
28695,Brooklyn,Clinton Hill,40.68381,-73.96786
28696,Manhattan,Washington Heights,40.85394,-73.92972
28697,Manhattan,Washington Heights,40.8584,-73.93009
28698,Manhattan,Hell's Kitchen,40.7687,-73.99184
28699,Brooklyn,Bedford-Stuyvesant,40.69165,-73.93483
28700,Brooklyn,Borough Park,40.64212,-73.9973
28701,Brooklyn,Williamsburg,40.71881,-73.96397
28702,Manhattan,Harlem,40.82892,-73.95082
28703,Manhattan,Greenwich Village,40.73506,-73.99743
28704,Brooklyn,Bedford-Stuyvesant,40.68754,-73.94183
28705,Manhattan,Lower East Side,40.71765,-73.98452
28706,Queens,Glendale,40.69916,-73.8892
28707,Brooklyn,Bushwick,40.69596,-73.92712
28708,Manhattan,NoHo,40.72485,-73.99461
28709,Manhattan,East Village,40.72588,-73.98243
28710,Brooklyn,Bushwick,40.68545,-73.91237
28711,Brooklyn,Brighton Beach,40.58363,-73.96405
28712,Queens,Corona,40.74725,-73.85486
28713,Brooklyn,Flatbush,40.65224,-73.95724
28714,Brooklyn,Williamsburg,40.70929,-73.9477
28715,Brooklyn,Williamsburg,40.70902,-73.96059
28716,Manhattan,Upper West Side,40.78309,-73.97831
28717,Manhattan,Murray Hill,40.74751,-73.97593
28718,Queens,Long Island City,40.75901,-73.93404
28719,Brooklyn,Bedford-Stuyvesant,40.6834,-73.94209
28720,Manhattan,Upper East Side,40.77585,-73.95337
28721,Manhattan,East Village,40.72339,-73.98911
28722,Brooklyn,Williamsburg,40.70643,-73.93976
28723,Brooklyn,Bedford-Stuyvesant,40.68406,-73.93338
28724,Brooklyn,Bushwick,40.69787,-73.92703
28725,Manhattan,East Village,40.72711,-73.97727
28726,Brooklyn,Williamsburg,40.7142,-73.96099
28727,Brooklyn,Bushwick,40.69697,-73.93207
28728,Manhattan,Lower East Side,40.7193,-73.98405
28729,Manhattan,Lower East Side,40.71833,-73.98562
28730,Manhattan,Midtown,40.74238,-73.98439
28731,Queens,Rego Park,40.71663,-73.85823
28732,Brooklyn,Bushwick,40.69754,-73.9348
